minmax_s(attribute_3),minmax_s(attribute_7),minmax_s(attribute_8),minmax_s(attribute_12),minmax_s(attribute_17),minmax_s(attribute_22),minmax_s(attribute_24),minmax_s(attribute_30),minmax_s(attribute_31),minmax_s(attribute_33),minmax_s(attribute_34),minmax_s(attribute_36),minmax_s(attribute_37),minmax_s(attribute_40),minmax_s(attribute_46),minmax_s(attribute_49),minmax_s(attribute_50),minmax_s(attribute_52),minmax_s(round(attribute_8)),minmax_s(round(attribute_12)),minmax_s(round(attribute_17)),minmax_s(reci(attribute_22)),minmax_s(reci(attribute_24)),minmax_s(reci(attribute_30)),minmax_s(round(attribute_31)),minmax_s(round(attribute_33)),minmax_s(round(attribute_34)),minmax_s(round(attribute_49)),minmax_s(round(attribute_50)),"minmax_s(-(attribute_3,attribute_36))","minmax_s(*(attribute_7,attribute_22))","minmax_s(+(attribute_8,attribute_12))","minmax_s(+(attribute_12,attribute_34))","minmax_s(+(attribute_17,attribute_40))","minmax_s(*(attribute_22,attribute_33))","minmax_s(*(attribute_24,attribute_33))","minmax_s(*(attribute_31,attribute_36))","minmax_s(+(attribute_33,attribute_34))","minmax_s(+(attribute_34,attribute_40))","minmax_s(-(attribute_37,attribute_46))","minmax_s(+(attribute_40,attribute_46))","minmax_s(-(attribute_46,attribute_49))",minmax_s(round(attribute_7)),minmax_s(round(attribute_36)),minmax_s(round(attribute_40)),minmax_s(round(attribute_46)),minmax_s(round(attribute_52)),minmax_s(round(round(attribute_17))),minmax_s(round(round(attribute_31))),minmax_s(round(round(attribute_33))),minmax_s(round(round(attribute_34))),"minmax_s(reci(-(attribute_3,attribute_36)))","minmax_s(round(*(attribute_7,attribute_22)))","minmax_s(round(+(attribute_8,attribute_12)))","minmax_s(round(+(attribute_12,attribute_34)))","minmax_s(round(+(attribute_17,attribute_40)))","minmax_s(round(*(attribute_22,attribute_33)))","minmax_s(round(*(attribute_24,attribute_33)))","minmax_s(freq(+(attribute_33,attribute_34)))","minmax_s(round(+(attribute_34,attribute_40)))","minmax_s(round(-(attribute_37,attribute_46)))","minmax_s(freq(+(attribute_40,attribute_46)))","minmax_s(round(-(attribute_46,attribute_49)))","minmax_s(+(attribute_3,attribute_7))","minmax_s(*(attribute_7,attribute_12))","minmax_s(*(attribute_8,attribute_12))","minmax_s(*(attribute_12,attribute_22))","minmax_s(+(attribute_17,round(attribute_8)))","minmax_s(+(attribute_22,round(attribute_12)))","minmax_s(*(attribute_24,attribute_37))","minmax_s(*(attribute_30,attribute_37))","minmax_s(*(attribute_31,attribute_33))","minmax_s(*(attribute_33,attribute_36))","minmax_s(*(attribute_34,attribute_36))","minmax_s(+(attribute_36,round(attribute_8)))","minmax_s(+(attribute_37,round(attribute_8)))","minmax_s(-(attribute_40,attribute_46))","minmax_s(+(attribute_46,round(attribute_17)))","minmax_s(-(attribute_49,attribute_52))","minmax_s(+(attribute_50,round(attribute_8)))","minmax_s(+(attribute_52,round(attribute_17)))","minmax_s(-(round(attribute_8),round(attribute_12)))","minmax_s(*(round(attribute_12),-(attribute_3,attribute_36)))","minmax_s(*(round(attribute_17),-(attribute_3,attribute_36)))","minmax_s(*(reci(attribute_22),-(attribute_3,attribute_36)))","minmax_s(*(reci(attribute_24),-(attribute_3,attribute_36)))","minmax_s(*(reci(attribute_30),-(attribute_3,attribute_36)))","minmax_s(*(round(attribute_31),-(attribute_3,attribute_36)))","minmax_s(*(round(attribute_33),-(attribute_3,attribute_36)))","minmax_s(*(round(attribute_34),-(attribute_3,attribute_36)))","minmax_s(*(round(attribute_49),-(attribute_3,attribute_36)))","minmax_s(*(round(attribute_50),-(attribute_3,attribute_36)))","minmax_s(*(*(attribute_7,attribute_22),+(attribute_12,attribute_34)))","minmax_s(*(+(attribute_8,attribute_12),+(attribute_12,attribute_34)))","minmax_s(*(+(attribute_12,attribute_34),+(attribute_17,attribute_40)))","minmax_s(*(+(attribute_17,attribute_40),*(attribute_31,attribute_36)))","minmax_s(-(*(attribute_22,attribute_33),*(attribute_31,attribute_36)))","minmax_s(-(*(attribute_24,attribute_33),*(attribute_31,attribute_36)))","minmax_s(+(*(attribute_31,attribute_36),+(attribute_33,attribute_34)))","minmax_s(*(+(attribute_33,attribute_34),+(attribute_34,attribute_40)))","minmax_s(*(+(attribute_34,attribute_40),-(attribute_37,attribute_46)))",class
0.07950065235297385,0.23322510941956462,0.23197353553722058,0.1425849957583059,0.2411149114870679,0.6173192893659688,0.7466447813780795,0.6077554027493801,0.6151499144362711,0.24362072007009627,0.1599364025220812,0.25010080510686683,0.260660392144359,0.19204791999896217,0.09339001291978893,0.20040384328100552,0.11272726866331985,0.08131241228677488,0.0,0.0,0.0,0.013394129558822753,0.008044625490742578,0.03805729040943216,1.0,0.0,0.0,0.0,0.0,0.7364911887746465,0.19306397974983006,0.15223017458571536,0.17138741771178134,0.24877571665170212,0.1977379581751677,0.22950854729316356,0.17296413665844737,0.1661299325037774,0.16828457841145472,0.5911594048847905,0.16498430280727983,0.1791771086687602,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.8020834129582154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.19709587409661114,0.06210857686469154,0.047007936396321434,0.14177043380539678,0.2411149114870679,0.31503705507001367,0.2769423452218987,0.18702156594851269,0.18161503569558354,0.08348154883506258,0.049638376047895165,0.25010080510686683,0.260660392144359,0.590176147179953,0.043397907372591464,0.2579185571211212,0.11272726866331985,0.005521650784374221,1.0,0.9114314941672833,0.9657677295402917,0.9901896750676378,0.9757298987715423,0.9475517823932503,0.752822707926923,0.9966112099807973,0.9966112099807973,0.0,0.0,0.06254484143014359,0.045255737122242054,0.059567927001861726,0.0721958860540807,0.5954828184266793,0.5314954366132972,0.1803960557119767,0.03998869666337347,0.33242206636460525,0
0.056833111994182575,0.15584414929918936,0.016758545251356755,0.18156506167116282,0.21189514101829518,0.5568960481318018,0.6661202557713868,0.652285094930195,0.6518801492014746,0.334558424301176,0.22109168510710073,0.20594758293669047,0.22348567692062535,0.21165577003888117,0.17635765271483136,0.16405854975370585,0.31272727092107144,0.051355206317878384,0.0,0.0,0.0,0.017126678097408057,0.011837600259437878,0.031643292536345985,1.0,0.0,0.0,0.0,0.0,0.773211259177406,0.11755664773573572,0.08154120800295055,0.2388382227587446,0.24045054974792263,0.23781127581639577,0.2707361286224378,0.15082619620459933,0.2462520806605426,0.21309341223321987,0.5226811537333735,0.21852406413085096,0.27901490333725587,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.8015504667357587,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.12128977234634039,0.051389852537796384,0.0038474882106128367,0.15780678465003414,0.21189514101829518,0.2842012132226807,0.21589013690813433,0.17336015636971386,0.2554047035279541,0.09076450387936143,0.055056993436607776,0.20594758293669047,0.22348567692062535,0.5550318510014965,0.08195258612437938,0.23227751010929792,0.31272727092107144,0.0034873582921968477,1.0,0.9114314941672833,0.9657677295402917,0.9908189093092399,0.9764131699303067,0.9562496998727039,0.790357037267462,0.9966112099807973,0.9966112099807973,0.0,0.0,0.049134990555197725,0.038251587066345766,0.08273860410979818,0.061539656467180744,0.6383100812402229,0.5763927939411809,0.2351630050962139,0.06835463038386805,0.3163676919313251,0
0.03547962981767348,0.23214286020262898,0.17221609933807544,0.16866939879745943,0.22619417237449704,0.5968715018927558,0.7414199558244536,0.7484819243632885,0.6778201564018621,0.34033393474037005,0.21028088063503,0.2620967806404557,0.24917998095784413,0.21851851755285281,0.14317059884030878,0.24734981607860113,0.2715151310448703,0.0970042808147084,0.0,0.0,0.0,0.014575719351767723,0.008266537880208744,0.020183346984642525,1.0,0.0,0.0,0.0,0.0,0.7113145581519891,0.18592476604110544,0.1429709213707051,0.2236357944726287,0.2568560335750475,0.2595537768938196,0.30589412963650264,0.1985026023420894,0.24364244956233938,0.21078490538318423,0.5572463717725544,0.20631564165116548,0.21899425552633459,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.802359933542347,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.1676275948122576,0.07107654049496098,0.040267762433902364,0.1586910865380669,0.22619417237449704,0.3046019190565663,0.26423523417761996,0.220499983817181,0.269400295549426,0.11673782990248616,0.06663346397254453,0.2620967806404557,0.24917998095784413,0.5802530555575134,0.0665307155732666,0.2991452893803654,0.2715151310448703,0.006587232480068837,1.0,0.9114314941672833,0.9657677295402917,0.9889195500690304,0.9744411040627814,0.950916196772137,0.7270877914327296,0.9966112099807973,0.9966112099807973,0.0,0.0,0.07413329571206644,0.056624579587101806,0.0818932983570361,0.08465697627144544,0.6180313875879349,0.5673104669380336,0.25172078568551065,0.0670823236646148,0.32899930330130883,0
0.03219448130243274,0.2229437116209309,0.1896361649776096,0.2753517166336627,0.22681588013086604,0.590123702775773,0.7043335440292037,0.6940449839736123,0.5897547619189631,0.25412160262121486,0.1623741440906026,0.2234879020150712,0.23048327593313747,0.22908496646720886,0.1117663201227143,0.20797577316415966,0.14545454093904225,0.05848787503835987,0.0,0.0,0.0,0.014982960333115188,0.00993312978506708,0.026311785252450814,1.0,0.0,0.0,0.0,0.0,0.7484326700210961,0.17670333892133447,0.2233174104736,0.24571934522138378,0.26526283335527606,0.1959533104804216,0.22448136001061175,0.14874791956322833,0.17295947992711752,0.18977151635393164,0.5614492765140994,0.197312767513136,0.19672614927984272,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.8019298570896384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.1582318924242439,0.10471400729070592,0.06950376859931394,0.24507835935598085,0.22681588013086604,0.3011583092445327,0.23442759527388324,0.18997564421956706,0.18091090382038283,0.07744192589549469,0.04502087515542774,0.2234879020150712,0.23048327593313747,0.6072108066924193,0.051937292397923815,0.27350426109800524,0.14545454093904225,0.0039717136904382265,1.0,0.9114314941672833,0.9657677295402917,0.990276363688993,0.9756975357374316,0.9540996739630447,0.7650289887156556,0.9966112099807973,0.9966112099807973,0.0,0.0,0.07601886971701642,0.09256662864100401,0.0931724073980988,0.0649245376115844,0.6119491508188409,0.5451776619946677,0.17634216673324965,0.04620492229468714,0.32691303816530254,0
0.05223390223712435,0.2992424124451221,0.1812568985128304,0.07971864470810289,0.14413013813539297,0.6028013748853989,0.7551480150558137,0.699584526751396,0.6457765684170008,0.5725086407234081,0.6312665827120069,0.6737903283200205,0.6453094149112227,0.34379085673633203,0.13411958414725716,0.09035840150934245,0.11151514955843346,0.0627674749420859,0.0,0.0,0.0,0.014225101452847829,0.007689831867892918,0.025648284605881963,1.0,1.0,1.0,0.0,0.0,0.30998110515264854,0.24101422297610214,0.08661887830628802,0.4928789036106983,0.28607573845249634,0.4287269374358611,0.5021490699583145,0.4840196803652072,0.5869517121277585,0.5139694636100663,0.8245651808942589,0.28024826388035123,0.255124622913917,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.8039010393855878,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.5,1.0,0.0,0.0,0.23147555447481744,0.050815074231305726,0.022347144874656198,0.08522270835545485,0.14413013813539297,0.3076281159642641,0.6480538431000055,0.5159504770375359,0.4169084580390458,0.47456862034634884,0.47874631187739586,0.6737903283200205,0.6453094149112227,0.6808071044715708,0.06232475087750858,0.15485167028462143,0.11151514955843346,0.004262326839164845,1.0,0.9114314941672833,0.9657677295402917,0.9734807182722085,0.9556475382384738,0.8853983095754099,0.3168548633629362,0.31988089353991744,0.31988089353991744,0.0,0.0,0.18910603652333519,0.09083175702030427,0.20359419793932493,0.22206870118610808,0.5225389869861351,0.5028162910991408,0.6349684150724023,0.32613511360725567,0.5979969786641323,0
0.019710905624237232,0.23160172551491276,0.1323042994278488,0.10433763945211874,0.23220392137929044,0.7183314594239513,0.9194754743933073,0.7116224806771947,0.6558038565042817,0.5367006011807993,0.6099629283859598,0.5422378901681694,0.4849114317115489,0.16710238646606604,0.04072956611873226,0.06007067257417597,0.08848484705493914,0.03708987219832259,0.0,0.0,0.0,0.00851420423146692,0.0020887091004260713,0.024239053169607297,1.0,1.0,1.0,0.0,0.0,0.42999303171642245,0.22260021166508728,0.08124253198690763,0.4902384720664644,0.22306561735014846,0.4808145790436407,0.5742909394390485,0.3956034091306503,0.5568572895639081,0.40606131318832306,0.7676086690892354,0.12317554143748305,0.1635451999745355,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.8036821739452701,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.5,0.5,0.0,0.0,0.15695067257439532,0.048152719279628414,0.01996814060093364,0.12768004454837514,0.23220392137929044,0.36658667797906336,0.600121995205403,0.396938283409309,0.3980570664769477,0.36060630587032977,0.37355913412836583,0.5422378901681694,0.4849114317115489,0.6029934810468514,0.018926841130911122,0.13373553981267183,0.08848484705493914,0.0025186477212596117,1.0,0.9114314941672833,0.9657677295402917,0.9813599050093385,0.9657498313389263,0.9055768193828342,0.43952802621446374,0.44372561073892947,0.44372561073892947,0.0,0.0,0.17385382775079897,0.0867042146648737,0.16669255753558224,0.15340343427576855,0.6216876840596509,0.6167376345455241,0.5766125726849257,0.24963985656419863,0.5002710399990384,0
0.06668856671851077,0.22727272864717024,0.12370452205974433,0.038686988621110106,0.1760439292283779,0.7036090329426895,0.8386435522269223,0.6395014321016753,0.5780926499256731,0.4514333810381472,0.5068362463850346,0.5031249857737427,0.4620599323125421,0.19313724680475783,0.06925397884705393,0.051489148592332966,0.05696969388410311,0.047075606414152364,0.0,0.0,0.0,0.009140912372686414,0.004577352038403083,0.033401700422517985,1.0,0.0,0.0,0.0,0.0,0.48283412997604197,0.21411189745642698,0.03275586633105919,0.37654024502754047,0.19833496661924416,0.3998892124285081,0.44684433788167854,0.32655669161699885,0.4577457165158651,0.3626139236716912,0.7373912965733076,0.15366252070955566,0.19672614927984272,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.803551316080661,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.18407003819412945,0.024457447337189787,0.00817337761055862,0.06055627050588998,0.1760439292283779,0.35907337009765056,0.5240140610168509,0.3418778395875165,0.3000874010962098,0.2859783210666001,0.29019051157330683,0.5031249857737427,0.4620599323125421,0.6055569416591621,0.03218200389124272,0.1216691745261659,0.05696969388410311,0.0031967451434702287,1.0,0.9114314941672833,0.9657677295402917,0.9827661551134861,0.9660477115061005,0.9061068625737814,0.4935408634187,0.9966112099807973,0.9966112099807973,0.0,0.0,0.13238554236295696,0.03894449983313472,0.11512539982909403,0.1175024622029072,0.6181324770910238,0.5757975462435881,0.47119768119143013,0.1889582647299838,0.46165713050961854,0
0.023981602365492585,0.24296535237198533,0.19536934988967924,0.126611961271151,0.18526577321433985,0.7933749320782476,0.9003175975044503,0.6763609392847807,0.5905177013964983,0.48986660992343706,0.548701671457238,0.5280241651995982,0.4892849372040731,0.17788670398802148,0.03812397028317765,0.03685007647281918,0.14060605323073871,0.09985734298864954,0.0,0.0,0.0,0.005671247184166728,0.002639203723927317,0.028496228265334614,1.0,1.0,1.0,0.0,0.0,0.44531793215508286,0.25729529710521265,0.12485065457403656,0.4561530356256107,0.19417239532958275,0.4875016994515882,0.5168438238067745,0.34945580682118615,0.5000000165476532,0.37770807477105184,0.7718840496206056,0.12863182355832006,0.1675269124628056,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.8036469584339399,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.168695272717183,0.058728429364657025,0.035577900343935494,0.1662949823909703,0.18526577321433985,0.40488367441913586,0.5927832958584994,0.38138698146485867,0.330596699809328,0.32309238324584416,0.32853384566209315,0.5280241651995982,0.4892849372040731,0.6127511972558894,0.017716032788707235,0.08848667174416168,0.14060605323073871,0.006780974278492555,1.0,0.9114314941672833,0.9657677295402917,0.9834245338021625,0.9659275725345241,0.9041184990671733,0.4551927527214267,0.45953993865841647,0.45953993865841647,0.0,0.0,0.18835613184875327,0.10752362953794664,0.13917783929781816,0.1240982063690591,0.6597850434566309,0.6089772091735275,0.5135855533985811,0.21211017373024382,0.4894424120307081,0
0.011826544292402935,0.2700216432708665,0.18257993107465295,0.12837045777623735,0.23924981909799656,0.8718944993521676,0.8922241648422296,0.6789176464516801,0.5829973165362784,0.42906646114653857,0.5243243505329871,0.5245967779530456,0.5240542374409541,0.11721132751637447,0.06486560530020323,0.09692075139763263,0.11393938776820622,0.04136947210204862,0.0,0.0,0.0,0.003207398409211148,0.0028786789114444086,0.028173986994387765,1.0,0.0,1.0,0.0,0.0,0.4450194047624476,0.3131404152116885,0.12027080235724392,0.43871021083171047,0.19123409826654802,0.473763602880564,0.4535499889575445,0.34309713763443644,0.45508055149356635,0.33112348544701486,0.7807970816530475,0.10394215991950517,0.17873469952733584,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.8036476641580711,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.18214819250951114,0.06586561080826399,0.03357263098422466,0.1855102677582533,0.23924981909799656,0.44495462905389843,0.6266548335389974,0.4092261245056467,0.28849822910698875,0.2846936796025364,0.31245023478506107,0.5245967779530456,0.5240542374409541,0.5505664560747573,0.030142746986265862,0.16892910464635183,0.11393938776820622,0.0028092608699862302,1.0,0.9114314941672833,0.9657677295402917,0.9847719026054055,0.9657320687646123,0.9043602241583482,0.45488760555396646,0.9966112099807973,0.4592318772717223,0.0,0.0,0.22139517206361792,0.10045233755171047,0.1319828094954278,0.12069906565097394,0.6552716923089259,0.5687648486779575,0.4755492912301724,0.17288155100596803,0.47191909701936635,0
0.07457292805034507,0.1260822454372175,0.1876515997058113,0.12675850537612532,0.24256553203855993,0.8120846722416487,0.8678414013356703,0.7990838357511216,0.7089918599582492,0.642024568334481,0.7145734091336543,0.6653225632123909,0.6085720730463039,0.24498909887454204,0.04566648508175531,0.05098434919235105,0.1151515068730926,0.0912981431811975,0.0,0.0,0.0,0.005042080767331328,0.0036263952631665486,0.015178899721916855,1.0,1.0,1.0,0.0,0.0,0.32510700710088747,0.13941554379116392,0.12146555092906756,0.5814530894745091,0.28958536835284815,0.6447505915193822,0.6413534597834508,0.5215536223931253,0.6673515299050015,0.5068071333218009,0.8469565286498136,0.1743963846382437,0.17150863044479409,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.8038779704043819,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.5,1.0,0.0,0.0,0.10933163025862949,0.031042129061150097,0.03416097774588343,0.17053274274709562,0.24256553203855993,0.4144318313352382,0.7023721307292461,0.553039647990886,0.5079019080304199,0.5211577227034437,0.5331697952234351,0.6653225632123909,0.6085720730463039,0.6591416684578948,0.02122100455550859,0.1055806851363084,0.1151515068730926,0.006199747981039318,1.0,0.9114314941672833,0.9657677295402917,0.9802848973179672,0.9601963864253259,0.8993743034285149,0.33231617863468577,0.33548986760437594,0.33548986760437594,0.0,0.0,0.12743324989991092,0.13569999400812238,0.2431237513390079,0.2413272378713212,0.6390398543196495,0.574495988536193,0.7132639722194766,0.3612878688122112,0.6120358296531292,0
0.0029566362643216916,0.10795454585542466,0.19757442606480277,0.09862250670373499,0.17500776507444737,0.648911152700474,0.5900010147513692,0.9111537116088685,0.7840872183588581,0.5240995671555359,0.5621621503917407,0.5478830869350315,0.4603105040474611,0.2980391958217201,0.09421283615278342,0.15446744107572394,0.18666665823772735,0.057061343951389294,0.0,0.0,0.0,0.011710090650741693,0.016337071198024626,0.005941822629137519,1.0,1.0,1.0,0.0,0.0,0.41934515928572447,0.0959844666172858,0.10682993655879298,0.4510321770134529,0.276118181588758,0.42437997515603054,0.3625515924544988,0.47272641807183996,0.5251527141543495,0.4505149676843969,0.7230434441393714,0.23175552616910394,0.19348178993871185,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.8037054789610314,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.04847320214053605,0.021902167027268504,0.029146414318937577,0.10947627603177815,0.17500776507444737,0.33115935638235217,0.370005956973558,0.47914222092067504,0.4618766553742653,0.35646436590214836,0.3487977908406333,0.5478830869350315,0.4603105040474611,0.6701397557170654,0.04378026952602837,0.22071392087103392,0.18666665823772735,0.0038748427912263673,1.0,0.9114314941672833,0.9657677295402917,0.9791661638312359,0.9538717639969791,0.9212153672438778,0.4286440397131789,0.43273767989148815,0.43273767989148815,0.0,0.0,0.06973279263992765,0.09505157328524276,0.18076017247951953,0.21158502278210528,0.5278774074114996,0.4121822613203137,0.5816448601357355,0.2610318860796874,0.48915012222697285,0
0.039421813543125954,0.1807359316849509,0.15060639225161945,0.19314184943650098,0.05626359853029405,0.1420100143352073,0.12160639234931854,0.5214658850221594,0.6125340662582712,0.6601911226876027,0.920508755343435,0.9513104557804527,0.8865077638231273,0.676361653662947,0.1331596220058516,0.17920242832511402,0.28242422556636376,0.04992867523090782,0.0,0.0,0.0,0.11685310912236882,0.14722025244381212,0.05325733346835175,1.0,1.0,1.0,0.0,0.0,0.032142497154503236,0.03593806974373886,0.14984069227795205,0.7731637285089591,0.46604640923891516,0.11615204085558181,0.10027746170860721,0.6498040238063149,0.7848417870604965,0.8562211368285749,0.9849274976472364,0.4879961718388606,0.2281374400445791,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.8041918130027077,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.12961776500973793,0.06253427902442282,0.03978985266849272,0.03927928348499297,0.05626359853029405,0.07247208612671685,0.15977925517376465,0.5361462447111249,0.45399571846188697,0.7627046038310992,0.9727103033350252,0.9513104557804527,0.8865077638231273,0.9338460394208852,0.06187866090716352,0.2478632421803766,0.28242422556636376,0.0033904873929849894,1.0,0.9114314941672833,0.9657677295402917,0.8614463135746111,0.7507132674175062,0.7971366315791548,0.03285524948050744,0.03316902398074739,0.03316902398074739,0.0,0.0,0.044233774688724053,0.2107830407062706,0.4758403374908794,0.42967220661010663,0.19350865324190897,0.10076585267744176,0.8563510292128771,0.6890086333833134,1.0,0
0.15965833609174024,0.08901515432130588,0.10584344282809192,0.23710433849107188,0.12630815791983804,0.07432777777374691,0.10275586622209655,0.5852775241854858,0.7154223405597323,0.5730337098870429,0.8723900227311217,0.9702620890718808,0.8107369392028263,0.6569716397662245,0.0877674198496544,0.28419989490205777,0.22666665643152606,0.048502137501122936,0.0,0.0,0.0,0.21429409385216924,0.17265809588889602,0.04162843583897134,1.0,1.0,1.0,0.0,0.0,0.04985567604825181,0.008370258099944797,0.15949819996219816,0.7608417146358676,0.5066928195116197,0.051332925608330714,0.07450006110079606,0.765781546915184,0.7135480766414486,0.8188114077516874,0.9586956240992626,0.45328055385098576,0.14865064717430923,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.8041785400312493,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.5,1.0,0.0,0.0,0.13538330206359286,0.038142977098101084,0.0339493109316053,0.024207758532238548,0.12630815791983804,0.03793175528953511,0.12655442327055447,0.546088975812224,0.46005540898098024,0.6821674522829707,0.9412750256601855,0.9702620890718808,0.8107369392028263,0.946497967069037,0.04078511435947723,0.3529411582919917,0.22666665643152606,0.003293616042682088,1.0,0.9114314941672833,0.9657677295402917,0.7697158165839394,0.7208916069989126,0.8191839851531515,0.05096121395643283,0.05144790420209,0.05144790420209,0.0,0.0,0.011572375150053653,0.21701003899188673,0.5027687927089282,0.5411867149170331,0.06578764550606253,0.0,0.8452269591999166,0.6053529014493941,0.9372816260600663,0
0.04007884263426704,0.08333333081352123,0.15986770232969966,0.26729192187849715,0.17832349345502857,0.048052342838629955,0.2197520715687308,0.7527431453061285,0.8253950899892726,0.63719416987179,0.904610519046917,0.9342742225564415,0.7226109566783806,0.713071880987593,0.0696653853548152,0.26451287344483704,0.22787877553641245,0.04279600651042634,0.0,0.0,0.0,0.3025784423204089,0.0782211706947286,0.01973804464177395,1.0,1.0,1.0,0.0,0.0,0.04915909236076754,0.004593768012210111,0.20440064957434367,0.8016483406000742,0.5896996872178933,0.037735197782545464,0.16777089129589423,0.8435977338489961,0.7643532109810889,0.8672901574470753,0.9098550186180283,0.4794025257199971,0.13493584842206893,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.8041790716655035,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.05317104537962021,0.03996920742427952,0.0571253756394011,0.017439378356499127,0.17832349345502857,0.0245225912066424,0.22204731909652609,0.6177765678988035,0.5831484149268996,0.7248275126719742,0.9392929227387719,0.9342742225564415,0.7226109566783806,1.0,0.03237318259395518,0.3353443782163346,0.22787877553641245,0.00290613199474361,1.0,0.9114314941672833,0.9657677295402917,0.684003936396548,0.8481202231920058,0.853748469784544,0.05024918368926545,0.05072907389703618,0.05072907389703618,0.0,0.0,0.0076663523113584845,0.27575082676740476,0.6028430909064229,0.674791390277435,0.0,0.010541994583671943,0.915834156796449,0.6809515644637383,0.9087847513865241,0
0.09921156180163022,0.30519479321751647,0.13406835379632184,0.33836461178884003,0.11138741880726719,0.0,0.23645118816256394,0.6210716785101226,0.7172752492601969,0.6430746440715533,0.9004769826637404,0.9601814535203815,0.8048327165634452,0.7192810226787665,0.10984640605737511,0.28571428840072854,0.21212120459537345,0.11840228697615282,0.0,0.0,0.0,1.0,0.07164827674070709,0.03605200526023804,1.0,1.0,1.0,0.0,0.0,0.0414966717984403,0.005272112566438317,0.24103943763691665,0.8373340602607738,0.5416258527622397,0.0,0.18147239229174622,0.7596915453909516,0.7652970891188755,0.8683555895795106,0.943115920793032,0.5032737333204802,0.1719510395862184,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.8041848670622435,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.26670937081302587,0.1713307136107693,0.06016074676610896,0.0,0.11138741880726719,0.0,0.26396835078374964,0.5730238953826152,0.5143510081256546,0.7511837684949951,0.9608373587743969,0.9601814535203815,0.8048327165634452,0.9804845922261998,0.05104511720524569,0.3298139610860006,0.21212120459537345,0.008040298674792973,1.0,0.9114314941672833,0.9657677295402917,0.0,0.8559051225049346,0.8265502614541612,0.04241685075042412,0.04282194054144395,0.04282194054144395,0.0,0.0,0.008940811974407617,0.3278908081486921,0.5845183152556205,0.5667450799309998,0.03604144505849671,0.07994586917403718,0.88380601353845,0.682522018955519,0.953862185133562,0
